,receptor,pathway,tf,tf_PPR,category,subcategory
5794,ITGA1_ITGB1,PI3K-Akt signaling pathway,CREB3L4,0.008931274,Environmental Information Processing,Signal transduction
5795,ITGA1_ITGB1,PI3K-Akt signaling pathway,CREB5,0.008931274,Environmental Information Processing,Signal transduction
5796,ITGA1_ITGB1,PI3K-Akt signaling pathway,FOXO3,0.010040031,Environmental Information Processing,Signal transduction
5797,ITGA1_ITGB1,PI3K-Akt signaling pathway,IKBKB,0.008931274,Environmental Information Processing,Signal transduction
5798,ITGA1_ITGB1,PI3K-Akt signaling pathway,IKBKG,0.008931274,Environmental Information Processing,Signal transduction
5799,ITGA1_ITGB1,PI3K-Akt signaling pathway,MAPK1,0.01379503,Environmental Information Processing,Signal transduction
5800,ITGA1_ITGB1,PI3K-Akt signaling pathway,MAPK3,0.01379503,Environmental Information Processing,Signal transduction
5801,ITGA1_ITGB1,PI3K-Akt signaling pathway,MYB,0.006944017,Environmental Information Processing,Signal transduction
5802,ITGA1_ITGB1,PI3K-Akt signaling pathway,MYC,0.00640463,Environmental Information Processing,Signal transduction
5803,ITGA1_ITGB1,PI3K-Akt signaling pathway,NFKB1,0.010200422,Environmental Information Processing,Signal transduction
5804,ITGA1_ITGB1,PI3K-Akt signaling pathway,NR4A1,0.008931274,Environmental Information Processing,Signal transduction
5805,ITGA1_ITGB1,PI3K-Akt signaling pathway,PRKCA,0.023151611,Environmental Information Processing,Signal transduction
5806,ITGA1_ITGB1,PI3K-Akt signaling pathway,RBL2,0.006875851,Environmental Information Processing,Signal transduction
5807,ITGA1_ITGB1,PI3K-Akt signaling pathway,RELA,0.010200422,Environmental Information Processing,Signal transduction
5808,ITGA1_ITGB1,PI3K-Akt signaling pathway,RXRA,0.00640463,Environmental Information Processing,Signal transduction
5809,ITGA1_ITGB1,PI3K-Akt signaling pathway,TP53,0.010200422,Environmental Information Processing,Signal transduction
5810,ITGA1_ITGB1,PI3K-Akt signaling pathway,MDM2,0.008931274,Environmental Information Processing,Signal transduction
5811,ITGA6_ITGB1,PI3K-Akt signaling pathway,AKT1,0.104134241,Environmental Information Processing,Signal transduction
5812,ITGA6_ITGB1,PI3K-Akt signaling pathway,AKT2,0.104134241,Environmental Information Processing,Signal transduction
5813,ITGA6_ITGB1,PI3K-Akt signaling pathway,AKT3,0.104134241,Environmental Information Processing,Signal transduction
5814,ITGA6_ITGB1,PI3K-Akt signaling pathway,ATF2,0.008931274,Environmental Information Processing,Signal transduction
5815,ITGA6_ITGB1,PI3K-Akt signaling pathway,ATF4,0.008931274,Environmental Information Processing,Signal transduction
5816,ITGA6_ITGB1,PI3K-Akt signaling pathway,ATF6B,0.008931274,Environmental Information Processing,Signal transduction
5817,ITGA6_ITGB1,PI3K-Akt signaling pathway,BRCA1,0.008931274,Environmental Information Processing,Signal transduction
5818,ITGA6_ITGB1,PI3K-Akt signaling pathway,CCND1,0.025214757,Environmental Information Processing,Signal transduction
5819,ITGA6_ITGB1,PI3K-Akt signaling pathway,CDKN1A,0.008931274,Environmental Information Processing,Signal transduction
5820,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB1,0.008931274,Environmental Information Processing,Signal transduction
5821,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB3,0.008931274,Environmental Information Processing,Signal transduction
5822,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB3L1,0.008931274,Environmental Information Processing,Signal transduction
5823,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB3L2,0.008931274,Environmental Information Processing,Signal transduction
5824,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB3L3,0.008931274,Environmental Information Processing,Signal transduction
5825,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB3L4,0.008931274,Environmental Information Processing,Signal transduction
5826,ITGA6_ITGB1,PI3K-Akt signaling pathway,CREB5,0.008931274,Environmental Information Processing,Signal transduction
5827,ITGA6_ITGB1,PI3K-Akt signaling pathway,FOXO3,0.010040031,Environmental Information Processing,Signal transduction
5828,ITGA6_ITGB1,PI3K-Akt signaling pathway,IKBKB,0.008931274,Environmental Information Processing,Signal transduction
5829,ITGA6_ITGB1,PI3K-Akt signaling pathway,IKBKG,0.008931274,Environmental Information Processing,Signal transduction
5830,ITGA6_ITGB1,PI3K-Akt signaling pathway,MAPK1,0.01379503,Environmental Information Processing,Signal transduction
5831,ITGA6_ITGB1,PI3K-Akt signaling pathway,MAPK3,0.01379503,Environmental Information Processing,Signal transduction
5832,ITGA6_ITGB1,PI3K-Akt signaling pathway,MYB,0.006944017,Environmental Information Processing,Signal transduction
5833,ITGA6_ITGB1,PI3K-Akt signaling pathway,MYC,0.00640463,Environmental Information Processing,Signal transduction
5834,ITGA6_ITGB1,PI3K-Akt signaling pathway,NFKB1,0.010200422,Environmental Information Processing,Signal transduction
5835,ITGA6_ITGB1,PI3K-Akt signaling pathway,NR4A1,0.008931274,Environmental Information Processing,Signal transduction
5836,ITGA6_ITGB1,PI3K-Akt signaling pathway,PRKCA,0.023151611,Environmental Information Processing,Signal transduction
5837,ITGA6_ITGB1,PI3K-Akt signaling pathway,RBL2,0.006875851,Environmental Information Processing,Signal transduction
5838,ITGA6_ITGB1,PI3K-Akt signaling pathway,RELA,0.010200422,Environmental Information Processing,Signal transduction
5839,ITGA6_ITGB1,PI3K-Akt signaling pathway,RXRA,0.00640463,Environmental Information Processing,Signal transduction
5840,ITGA6_ITGB1,PI3K-Akt signaling pathway,TP53,0.010200422,Environmental Information Processing,Signal transduction
5841,ITGA6_ITGB1,PI3K-Akt signaling pathway,MDM2,0.008931274,Environmental Information Processing,Signal transduction
5842,ITGA2_ITGB1,PI3K-Akt signaling pathway,AKT1,0.104134241,Environmental Information Processing,Signal transduction
5843,ITGA2_ITGB1,PI3K-Akt signaling pathway,AKT2,0.104134241,Environmental Information Processing,Signal transduction
5844,ITGA2_ITGB1,PI3K-Akt signaling pathway,AKT3,0.104134241,Environmental Information Processing,Signal transduction
5845,ITGA2_ITGB1,PI3K-Akt signaling pathway,ATF2,0.008931274,Environmental Information Processing,Signal transduction
5846,ITGA2_ITGB1,PI3K-Akt signaling pathway,ATF4,0.008931274,Environmental Information Processing,Signal transduction
5847,ITGA2_ITGB1,PI3K-Akt signaling pathway,ATF6B,0.008931274,Environmental Information Processing,Signal transduction
5848,ITGA2_ITGB1,PI3K-Akt signaling pathway,BRCA1,0.008931274,Environmental Information Processing,Signal transduction
5849,ITGA2_ITGB1,PI3K-Akt signaling pathway,CCND1,0.025214757,Environmental Information Processing,Signal transduction
5850,ITGA2_ITGB1,PI3K-Akt signaling pathway,CDKN1A,0.008931274,Environmental Information Processing,Signal transduction
5851,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB1,0.008931274,Environmental Information Processing,Signal transduction
5852,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB3,0.008931274,Environmental Information Processing,Signal transduction
5853,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB3L1,0.008931274,Environmental Information Processing,Signal transduction
5854,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB3L2,0.008931274,Environmental Information Processing,Signal transduction
5855,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB3L3,0.008931274,Environmental Information Processing,Signal transduction
5856,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB3L4,0.008931274,Environmental Information Processing,Signal transduction
5857,ITGA2_ITGB1,PI3K-Akt signaling pathway,CREB5,0.008931274,Environmental Information Processing,Signal transduction
5858,ITGA2_ITGB1,PI3K-Akt signaling pathway,FOXO3,0.010040031,Environmental Information Processing,Signal transduction
5859,ITGA2_ITGB1,PI3K-Akt signaling pathway,IKBKB,0.008931274,Environmental Information Processing,Signal transduction
5860,ITGA2_ITGB1,PI3K-Akt signaling pathway,IKBKG,0.008931274,Environmental Information Processing,Signal transduction
5861,ITGA2_ITGB1,PI3K-Akt signaling pathway,MAPK1,0.01379503,Environmental Information Processing,Signal transduction
5862,ITGA2_ITGB1,PI3K-Akt signaling pathway,MAPK3,0.01379503,Environmental Information Processing,Signal transduction
5863,ITGA2_ITGB1,PI3K-Akt signaling pathway,MYB,0.006944017,Environmental Information Processing,Signal transduction
5864,ITGA2_ITGB1,PI3K-Akt signaling pathway,MYC,0.00640463,Environmental Information Processing,Signal transduction
5865,ITGA2_ITGB1,PI3K-Akt signaling pathway,NFKB1,0.010200422,Environmental Information Processing,Signal transduction
5866,ITGA2_ITGB1,PI3K-Akt signaling pathway,NR4A1,0.008931274,Environmental Information Processing,Signal transduction
5867,ITGA2_ITGB1,PI3K-Akt signaling pathway,PRKCA,0.023151611,Environmental Information Processing,Signal transduction
5868,ITGA2_ITGB1,PI3K-Akt signaling pathway,RBL2,0.006875851,Environmental Information Processing,Signal transduction
5869,ITGA2_ITGB1,PI3K-Akt signaling pathway,RELA,0.010200422,Environmental Information Processing,Signal transduction
5870,ITGA2_ITGB1,PI3K-Akt signaling pathway,RXRA,0.00640463,Environmental Information Processing,Signal transduction
5871,ITGA2_ITGB1,PI3K-Akt signaling pathway,TP53,0.010200422,Environmental Information Processing,Signal transduction
5872,ITGA2_ITGB1,PI3K-Akt signaling pathway,MDM2,0.008931274,Environmental Information Processing,Signal transduction
5873,ITGA3_ITGB1,PI3K-Akt signaling pathway,AKT1,0.104134241,Environmental Information Processing,Signal transduction
5874,ITGA3_ITGB1,PI3K-Akt signaling pathway,AKT2,0.104134241,Environmental Information Processing,Signal transduction
5875,ITGA3_ITGB1,PI3K-Akt signaling pathway,AKT3,0.104134241,Environmental Information Processing,Signal transduction
5876,ITGA3_ITGB1,PI3K-Akt signaling pathway,ATF2,0.008931274,Environmental Information Processing,Signal transduction
5877,ITGA3_ITGB1,PI3K-Akt signaling pathway,ATF4,0.008931274,Environmental Information Processing,Signal transduction
5878,ITGA3_ITGB1,PI3K-Akt signaling pathway,ATF6B,0.008931274,Environmental Information Processing,Signal transduction
5879,ITGA3_ITGB1,PI3K-Akt signaling pathway,BRCA1,0.008931274,Environmental Information Processing,Signal transduction
5880,ITGA3_ITGB1,PI3K-Akt signaling pathway,CCND1,0.025214757,Environmental Information Processing,Signal transduction
5881,ITGA3_ITGB1,PI3K-Akt signaling pathway,CDKN1A,0.008931274,Environmental Information Processing,Signal transduction
5882,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB1,0.008931274,Environmental Information Processing,Signal transduction
5883,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB3,0.008931274,Environmental Information Processing,Signal transduction
5884,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB3L1,0.008931274,Environmental Information Processing,Signal transduction
5885,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB3L2,0.008931274,Environmental Information Processing,Signal transduction
5886,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB3L3,0.008931274,Environmental Information Processing,Signal transduction
5887,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB3L4,0.008931274,Environmental Information Processing,Signal transduction
5888,ITGA3_ITGB1,PI3K-Akt signaling pathway,CREB5,0.008931274,Environmental Information Processing,Signal transduction
5889,ITGA3_ITGB1,PI3K-Akt signaling pathway,FOXO3,0.010040031,Environmental Information Processing,Signal transduction
5890,ITGA3_ITGB1,PI3K-Akt signaling pathway,IKBKB,0.008931274,Environmental Information Processing,Signal transduction
5891,ITGA3_ITGB1,PI3K-Akt signaling pathway,IKBKG,0.008931274,Environmental Information Processing,Signal transduction
5892,ITGA3_ITGB1,PI3K-Akt signaling pathway,MAPK1,0.01379503,Environmental Information Processing,Signal transduction
5893,ITGA3_ITGB1,PI3K-Akt signaling pathway,MAPK3,0.01379503,Environmental Information Processing,Signal transduction
5894,ITGA3_ITGB1,PI3K-Akt signaling pathway,MYB,0.006944017,Environmental Information Processing,Signal transduction
5895,ITGA3_ITGB1,PI3K-Akt signaling pathway,MYC,0.00640463,Environmental Information Processing,Signal transduction
5896,ITGA3_ITGB1,PI3K-Akt signaling pathway,NFKB1,0.010200422,Environmental Information Processing,Signal transduction
5897,ITGA3_ITGB1,PI3K-Akt signaling pathway,NR4A1,0.008931274,Environmental Information Processing,Signal transduction
5898,ITGA3_ITGB1,PI3K-Akt signaling pathway,PRKCA,0.023151611,Environmental Information Processing,Signal transduction
5899,ITGA3_ITGB1,PI3K-Akt signaling pathway,RBL2,0.006875851,Environmental Information Processing,Signal transduction
5900,ITGA3_ITGB1,PI3K-Akt signaling pathway,RELA,0.010200422,Environmental Information Processing,Signal transduction
5901,ITGA3_ITGB1,PI3K-Akt signaling pathway,RXRA,0.00640463,Environmental Information Processing,Signal transduction
5902,ITGA3_ITGB1,PI3K-Akt signaling pathway,TP53,0.010200422,Environmental Information Processing,Signal transduction
5903,ITGA3_ITGB1,PI3K-Akt signaling pathway,MDM2,0.008931274,Environmental Information Processing,Signal transduction
5904,ITGA7_ITGB1,PI3K-Akt signaling pathway,AKT1,0.104134241,Environmental Information Processing,Signal transduction
5905,ITGA7_ITGB1,PI3K-Akt signaling pathway,AKT2,0.104134241,Environmental Information Processing,Signal transduction
5906,ITGA7_ITGB1,PI3K-Akt signaling pathway,AKT3,0.104134241,Environmental Information Processing,Signal transduction
5907,ITGA7_ITGB1,PI3K-Akt signaling pathway,ATF2,0.008931274,Environmental Information Processing,Signal transduction
5908,ITGA7_ITGB1,PI3K-Akt signaling pathway,ATF4,0.008931274,Environmental Information Processing,Signal transduction
5909,ITGA7_ITGB1,PI3K-Akt signaling pathway,ATF6B,0.008931274,Environmental Information Processing,Signal transduction
5910,ITGA7_ITGB1,PI3K-Akt signaling pathway,BRCA1,0.008931274,Environmental Information Processing,Signal transduction
5911,ITGA7_ITGB1,PI3K-Akt signaling pathway,CCND1,0.025214757,Environmental Information Processing,Signal transduction
5912,ITGA7_ITGB1,PI3K-Akt signaling pathway,CDKN1A,0.008931274,Environmental Information Processing,Signal transduction
5913,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB1,0.008931274,Environmental Information Processing,Signal transduction
5914,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB3,0.008931274,Environmental Information Processing,Signal transduction
5915,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB3L1,0.008931274,Environmental Information Processing,Signal transduction
5916,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB3L2,0.008931274,Environmental Information Processing,Signal transduction
5917,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB3L3,0.008931274,Environmental Information Processing,Signal transduction
5918,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB3L4,0.008931274,Environmental Information Processing,Signal transduction
5919,ITGA7_ITGB1,PI3K-Akt signaling pathway,CREB5,0.008931274,Environmental Information Processing,Signal transduction
5920,ITGA7_ITGB1,PI3K-Akt signaling pathway,FOXO3,0.010040031,Environmental Information Processing,Signal transduction
5921,ITGA7_ITGB1,PI3K-Akt signaling pathway,IKBKB,0.008931274,Environmental Information Processing,Signal transduction
5922,ITGA7_ITGB1,PI3K-Akt signaling pathway,IKBKG,0.008931274,Environmental Information Processing,Signal transduction
5923,ITGA7_ITGB1,PI3K-Akt signaling pathway,MAPK1,0.01379503,Environmental Information Processing,Signal transduction
5924,ITGA7_ITGB1,PI3K-Akt signaling pathway,MAPK3,0.01379503,Environmental Information Processing,Signal transduction
5925,ITGA7_ITGB1,PI3K-Akt signaling pathway,MYB,0.006944017,Environmental Information Processing,Signal transduction
5926,ITGA7_ITGB1,PI3K-Akt signaling pathway,MYC,0.00640463,Environmental Information Processing,Signal transduction
5927,ITGA7_ITGB1,PI3K-Akt signaling pathway,NFKB1,0.010200422,Environmental Information Processing,Signal transduction
5928,ITGA7_ITGB1,PI3K-Akt signaling pathway,NR4A1,0.008931274,Environmental Information Processing,Signal transduction
5929,ITGA7_ITGB1,PI3K-Akt signaling pathway,PRKCA,0.023151611,Environmental Information Processing,Signal transduction
5930,ITGA7_ITGB1,PI3K-Akt signaling pathway,RBL2,0.006875851,Environmental Information Processing,Signal transduction
5931,ITGA7_ITGB1,PI3K-Akt signaling pathway,RELA,0.010200422,Environmental Information Processing,Signal transduction
5932,ITGA7_ITGB1,PI3K-Akt signaling pathway,RXRA,0.00640463,Environmental Information Processing,Signal transduction
5933,ITGA7_ITGB1,PI3K-Akt signaling pathway,TP53,0.010200422,Environmental Information Processing,Signal transduction
5934,ITGA7_ITGB1,PI3K-Akt signaling pathway,MDM2,0.008931274,Environmental Information Processing,Signal transduction
